                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     84,                0.99445,                0.89041,                0.93962,                 0.6411,                0.72703,                0.73433,                0.53398,                0.98754,                0.90431,                0.95765,               0.001882,               0.001882,               0.001882
                     85,                0.99437,                0.89197,                0.94141,                 0.6235,                0.74823,                0.73298,                 0.5333,                0.97032,                0.90491,                 0.9572,               0.001783,               0.001783,               0.001783
                     86,                0.99115,                0.88053,                0.94209,                0.60373,                0.75925,                0.73483,                0.53228,                0.98065,                0.90801,                0.95727,               0.001684,               0.001684,               0.001684
                     87,                0.99264,                0.87881,                0.94324,                0.63573,                0.73379,                0.73286,                0.53588,                0.96387,                0.90566,                0.95533,               0.001585,               0.001585,               0.001585
                     88,                0.99269,                0.88479,                0.94172,                0.64428,                0.72625,                 0.7337,                0.53753,                0.98263,                0.91373,                0.95847,               0.001486,               0.001486,               0.001486
                     89,                0.98726,                0.87794,                0.94066,                0.61873,                0.73128,                 0.7294,                0.53232,                0.97644,                0.89946,                 0.9566,               0.001387,               0.001387,               0.001387
                     90,                0.98541,                0.86543,                0.93967,                0.64691,                0.71264,                0.73196,                0.53206,                0.97749,                0.92912,                0.95745,               0.001288,               0.001288,               0.001288
                     91,                0.98545,                0.87544,                0.95843,                0.63909,                0.71468,                0.73236,                 0.5267,                 0.9895,                0.92678,                0.95869,               0.001189,               0.001189,               0.001189
                     92,                0.98074,                 0.8574,                0.95593,                0.64468,                0.73451,                 0.7503,                 0.5477,                0.97907,                0.89821,                 0.9569,                0.00109,                0.00109,                0.00109
                     93,                0.97761,                0.84884,                0.95672,                0.65236,                0.73059,                0.74791,                 0.5451,                  0.973,                0.89459,                0.95521,               0.000991,               0.000991,               0.000991
                     94,                0.97731,                0.84562,                0.96075,                0.66055,                 0.7287,                0.74938,                0.54508,                0.97519,                0.88416,                0.95552,               0.000892,               0.000892,               0.000892
                     95,                0.97626,                0.84951,                0.95471,                0.64593,                0.74297,                0.74721,                0.54437,                0.97908,                0.87898,                0.95949,               0.000793,               0.000793,               0.000793
                     96,                0.96411,                0.83515,                0.95184,                0.63482,                0.75159,                0.75202,                0.54787,                0.97047,                0.87371,                0.95506,               0.000694,               0.000694,               0.000694
                     97,                0.97547,                0.83923,                 0.9598,                0.64317,                0.74622,                0.74713,                0.54519,                0.96467,                0.88827,                0.95206,               0.000595,               0.000595,               0.000595
                     98,                0.97151,                0.83394,                0.95475,                0.64076,                 0.7541,                0.75341,                0.55022,                0.97003,                0.86605,                0.95463,               0.000496,               0.000496,               0.000496
                     99,                0.97145,                0.82604,                0.94922,                 0.6417,                0.75569,                 0.7498,                0.54789,                0.95977,                0.87691,                0.95029,               0.000397,               0.000397,               0.000397
                    100,                0.96698,                0.82653,                0.94841,                0.64496,                0.74688,                0.75249,                0.54718,                0.96747,                0.88042,                 0.9521,               0.000298,               0.000298,               0.000298
